,zipcode,median_household_income,majority_num_contams,mean_num_contams,median_num_contams,num_served,num_contams_exceeding_guidelines,util_name
431,21817,48022.0,6,3.0,1.0,11185,"[5, 6, 7, 0, 2, 0, 0, 0, 10, 0]","['City of Crisfield', 'Eastern Correctional Institute', 'Eden Mobile Home Park', 'Ewell Waterworks Cooperative', 'Fairmount', 'Hill Waterworks Cooperative', 'Midtown Waterworks Cooperative', 'Rhodes Point South Waterworks', 'Town of Princess Anne', 'Tylerton Waterwork Cooperative']"
432,21821,36875.0,6,3.0,1.0,11185,"[5, 6, 7, 0, 2, 0, 0, 0, 10, 0]","['City of Crisfield', 'Eastern Correctional Institute', 'Eden Mobile Home Park', 'Ewell Waterworks Cooperative', 'Fairmount', 'Hill Waterworks Cooperative', 'Midtown Waterworks Cooperative', 'Rhodes Point South Waterworks', 'Town of Princess Anne', 'Tylerton Waterwork Cooperative']"
433,21822,46410.0,8,7.0,7.0,82640,"[8, 8, 7, 5, 7]","['City of Salisbury', 'Town of Ocean City', 'Ocean Pines', 'City of Fruitland', 'Town of Delmar']"
434,21824,77738.0,6,3.0,1.0,11185,"[5, 6, 7, 0, 2, 0, 0, 0, 10, 0]","['City of Crisfield', 'Eastern Correctional Institute', 'Eden Mobile Home Park', 'Ewell Waterworks Cooperative', 'Fairmount', 'Hill Waterworks Cooperative', 'Midtown Waterworks Cooperative', 'Rhodes Point South Waterworks', 'Town of Princess Anne', 'Tylerton Waterwork Cooperative']"
435,21826,54875.0,8,3.857142857142857,4.0,46725,"[3, 1, 5, 8, 3, 4, 2, 4, 3, 2, 1, 1, 4, 4, 2, 7, 6, 4, 9, 8, 0]","['Bennett Mobile Home Park', 'Boh-nak Mobile Home Park', 'City of Fruitland', 'City of Salisbury', 'Colonial Mill Estates Mobile Home Park', 'Country Village Mobile Home Park', 'Gateway Village Mobile Home Park', 'Harbour Light Estates Community', 'Hebron Woods Mobile Home Park', 'Naylor Mill Village Mobile Home Park', 'Oak Ridge Mobile Home Park', 'Oak Terrace Mobile Home Park LLC', 'Pine Tree Mobile Home Park', 'Steeplechase Waterworks', 'Sunset Heights - Plover & Swan Roads', 'Town of Delmar', 'Town of Hebron', 'Town of Pittsville', 'Town of Sharptown', 'Town of Willards', 'Westside Mobile Home Park']"
436,21829,133375.0,8,5.2631578947368425,5.0,58509,"[2, 4, 9, 7, 0, 4, 0, 6, 11, 3, 7, 8, 5, 4, 2, 1, 9, 8, 10]","['Bayside Village', 'Bb Apartments (prev Woc Village Apartments)', 'Briddletown Distribution System', 'City of Pocomoke City', nan, 'Delmarva Mobile Home Park', nan, 'Mystic Harbour', 'Nantucket Point(distribution-delaware)', 'Newark', 'Ocean Pines', 'Riddle Farm', 'Riverview Mobile Home Park', 'St. Martins By The Bay', 'Sunset Lakes Mobile Home Park', 'Tom All Apartments', 'Town of Berlin', 'Town of Ocean City', 'Town of Snow Hill']"
437,21830,89899.0,8,3.857142857142857,4.0,46725,"[3, 1, 5, 8, 3, 4, 2, 4, 3, 2, 1, 1, 4, 4, 2, 7, 6, 4, 9, 8, 0]","['Bennett Mobile Home Park', 'Boh-nak Mobile Home Park', 'City of Fruitland', 'City of Salisbury', 'Colonial Mill Estates Mobile Home Park', 'Country Village Mobile Home Park', 'Gateway Village Mobile Home Park', 'Harbour Light Estates Community', 'Hebron Woods Mobile Home Park', 'Naylor Mill Village Mobile Home Park', 'Oak Ridge Mobile Home Park', 'Oak Terrace Mobile Home Park LLC', 'Pine Tree Mobile Home Park', 'Steeplechase Waterworks', 'Sunset Heights - Plover & Swan Roads', 'Town of Delmar', 'Town of Hebron', 'Town of Pittsville', 'Town of Sharptown', 'Town of Willards', 'Westside Mobile Home Park']"
438,21835,49250.0,4,4.0,4.0,19933,"[5, 5, 4, 2, 2, 4, 1, 5, 6, 6, 4]","['Bay Country Mobile Home Park', 'Bonnie Brook', 'City of Cambridge', 'Dorchester Country Estates Mobile Home Park', 'Heritage Mobile Home Park', 'Lodgecliffe Distribution System', 'Reliance Mobile Home Park', 'Town of East New Market', 'Town of Hurlock', 'Town of Secretary', 'Town of Vienna']"
439,21837,69457.0,8,3.857142857142857,4.0,46725,"[3, 1, 5, 8, 3, 4, 2, 4, 3, 2, 1, 1, 4, 4, 2, 7, 6, 4, 9, 8, 0]","['Bennett Mobile Home Park', 'Boh-nak Mobile Home Park', 'City of Fruitland', 'City of Salisbury', 'Colonial Mill Estates Mobile Home Park', 'Country Village Mobile Home Park', 'Gateway Village Mobile Home Park', 'Harbour Light Estates Community', 'Hebron Woods Mobile Home Park', 'Naylor Mill Village Mobile Home Park', 'Oak Ridge Mobile Home Park', 'Oak Terrace Mobile Home Park LLC', 'Pine Tree Mobile Home Park', 'Steeplechase Waterworks', 'Sunset Heights - Plover & Swan Roads', 'Town of Delmar', 'Town of Hebron', 'Town of Pittsville', 'Town of Sharptown', 'Town of Willards', 'Westside Mobile Home Park']"
440,21838,78310.0,6,3.0,1.0,11185,"[5, 6, 7, 0, 2, 0, 0, 0, 10, 0]","['City of Crisfield', 'Eastern Correctional Institute', 'Eden Mobile Home Park', 'Ewell Waterworks Cooperative', 'Fairmount', 'Hill Waterworks Cooperative', 'Midtown Waterworks Cooperative', 'Rhodes Point South Waterworks', 'Town of Princess Anne', 'Tylerton Waterwork Cooperative']"
441,21840,80724.0,8,3.857142857142857,4.0,46725,"[3, 1, 5, 8, 3, 4, 2, 4, 3, 2, 1, 1, 4, 4, 2, 7, 6, 4, 9, 8, 0]","['Bennett Mobile Home Park', 'Boh-nak Mobile Home Park', 'City of Fruitland', 'City of Salisbury', 'Colonial Mill Estates Mobile Home Park', 'Country Village Mobile Home Park', 'Gateway Village Mobile Home Park', 'Harbour Light Estates Community', 'Hebron Woods Mobile Home Park', 'Naylor Mill Village Mobile Home Park', 'Oak Ridge Mobile Home Park', 'Oak Terrace Mobile Home Park LLC', 'Pine Tree Mobile Home Park', 'Steeplechase Waterworks', 'Sunset Heights - Plover & Swan Roads', 'Town of Delmar', 'Town of Hebron', 'Town of Pittsville', 'Town of Sharptown', 'Town of Willards', 'Westside Mobile Home Park']"
442,21841,87928.0,8,5.2631578947368425,5.0,58509,"[2, 4, 9, 7, 0, 4, 0, 6, 11, 3, 7, 8, 5, 4, 2, 1, 9, 8, 10]","['Bayside Village', 'Bb Apartments (prev Woc Village Apartments)', 'Briddletown Distribution System', 'City of Pocomoke City', nan, 'Delmarva Mobile Home Park', nan, 'Mystic Harbour', 'Nantucket Point(distribution-delaware)', 'Newark', 'Ocean Pines', 'Riddle Farm', 'Riverview Mobile Home Park', 'St. Martins By The Bay', 'Sunset Lakes Mobile Home Park', 'Tom All Apartments', 'Town of Berlin', 'Town of Ocean City', 'Town of Snow Hill']"
443,21842,63630.0,8,5.2631578947368425,5.0,58509,"[2, 4, 9, 7, 0, 4, 0, 6, 11, 3, 7, 8, 5, 4, 2, 1, 9, 8, 10]","['Bayside Village', 'Bb Apartments (prev Woc Village Apartments)', 'Briddletown Distribution System', 'City of Pocomoke City', nan, 'Delmarva Mobile Home Park', nan, 'Mystic Harbour', 'Nantucket Point(distribution-delaware)', 'Newark', 'Ocean Pines', 'Riddle Farm', 'Riverview Mobile Home Park', 'St. Martins By The Bay', 'Sunset Lakes Mobile Home Park', 'Tom All Apartments', 'Town of Berlin', 'Town of Ocean City', 'Town of Snow Hill']"
444,21849,62285.0,8,3.857142857142857,4.0,46725,"[3, 1, 5, 8, 3, 4, 2, 4, 3, 2, 1, 1, 4, 4, 2, 7, 6, 4, 9, 8, 0]","['Bennett Mobile Home Park', 'Boh-nak Mobile Home Park', 'City of Fruitland', 'City of Salisbury', 'Colonial Mill Estates Mobile Home Park', 'Country Village Mobile Home Park', 'Gateway Village Mobile Home Park', 'Harbour Light Estates Community', 'Hebron Woods Mobile Home Park', 'Naylor Mill Village Mobile Home Park', 'Oak Ridge Mobile Home Park', 'Oak Terrace Mobile Home Park LLC', 'Pine Tree Mobile Home Park', 'Steeplechase Waterworks', 'Sunset Heights - Plover & Swan Roads', 'Town of Delmar', 'Town of Hebron', 'Town of Pittsville', 'Town of Sharptown', 'Town of Willards', 'Westside Mobile Home Park']"
445,21850,67813.0,8,3.857142857142857,4.0,46725,"[3, 1, 5, 8, 3, 4, 2, 4, 3, 2, 1, 1, 4, 4, 2, 7, 6, 4, 9, 8, 0]","['Bennett Mobile Home Park', 'Boh-nak Mobile Home Park', 'City of Fruitland', 'City of Salisbury', 'Colonial Mill Estates Mobile Home Park', 'Country Village Mobile Home Park', 'Gateway Village Mobile Home Park', 'Harbour Light Estates Community', 'Hebron Woods Mobile Home Park', 'Naylor Mill Village Mobile Home Park', 'Oak Ridge Mobile Home Park', 'Oak Terrace Mobile Home Park LLC', 'Pine Tree Mobile Home Park', 'Steeplechase Waterworks', 'Sunset Heights - Plover & Swan Roads', 'Town of Delmar', 'Town of Hebron', 'Town of Pittsville', 'Town of Sharptown', 'Town of Willards', 'Westside Mobile Home Park']"
446,21851,47656.0,8,4.482758620689655,4.0,69694,"[2, 4, 9, 5, 7, 0, 4, 6, 7, 0, 2, 0, 0, 0, 6, 11, 3, 7, 0, 8, 5, 4, 2, 1, 9, 8, 10, 10, 0]","['Bayside Village', 'Bb Apartments (prev Woc Village Apartments)', 'Briddletown Distribution System', 'City of Crisfield', 'City of Pocomoke City', nan, 'Delmarva Mobile Home Park', 'Eastern Correctional Institute', 'Eden Mobile Home Park', 'Ewell Waterworks Cooperative', 'Fairmount', nan, 'Hill Waterworks Cooperative', 'Midtown Waterworks Cooperative', 'Mystic Harbour', 'Nantucket Point(distribution-delaware)', 'Newark', 'Ocean Pines', 'Rhodes Point South Waterworks', 'Riddle Farm', 'Riverview Mobile Home Park', 'St. Martins By The Bay', 'Sunset Lakes Mobile Home Park', 'Tom All Apartments', 'Town of Berlin', 'Town of Ocean City', 'Town of Princess Anne', 'Town of Snow Hill', 'Tylerton Waterwork Cooperative']"
447,21853,46558.0,6,3.0,1.0,11185,"[5, 6, 7, 0, 2, 0, 0, 0, 10, 0]","['City of Crisfield', 'Eastern Correctional Institute', 'Eden Mobile Home Park', 'Ewell Waterworks Cooperative', 'Fairmount', 'Hill Waterworks Cooperative', 'Midtown Waterworks Cooperative', 'Rhodes Point South Waterworks', 'Town of Princess Anne', 'Tylerton Waterwork Cooperative']"
448,21856,53137.0,8,3.857142857142857,4.0,46725,"[3, 1, 5, 8, 3, 4, 2, 4, 3, 2, 1, 1, 4, 4, 2, 7, 6, 4, 9, 8, 0]","['Bennett Mobile Home Park', 'Boh-nak Mobile Home Park', 'City of Fruitland', 'City of Salisbury', 'Colonial Mill Estates Mobile Home Park', 'Country Village Mobile Home Park', 'Gateway Village Mobile Home Park', 'Harbour Light Estates Community', 'Hebron Woods Mobile Home Park', 'Naylor Mill Village Mobile Home Park', 'Oak Ridge Mobile Home Park', 'Oak Terrace Mobile Home Park LLC', 'Pine Tree Mobile Home Park', 'Steeplechase Waterworks', 'Sunset Heights - Plover & Swan Roads', 'Town of Delmar', 'Town of Hebron', 'Town of Pittsville', 'Town of Sharptown', 'Town of Willards', 'Westside Mobile Home Park']"
449,21861,74609.0,8,3.857142857142857,4.0,46725,"[3, 1, 5, 8, 3, 4, 2, 4, 3, 2, 1, 1, 4, 4, 2, 7, 6, 4, 9, 8, 0]","['Bennett Mobile Home Park', 'Boh-nak Mobile Home Park', 'City of Fruitland', 'City of Salisbury', 'Colonial Mill Estates Mobile Home Park', 'Country Village Mobile Home Park', 'Gateway Village Mobile Home Park', 'Harbour Light Estates Community', 'Hebron Woods Mobile Home Park', 'Naylor Mill Village Mobile Home Park', 'Oak Ridge Mobile Home Park', 'Oak Terrace Mobile Home Park LLC', 'Pine Tree Mobile Home Park', 'Steeplechase Waterworks', 'Sunset Heights - Plover & Swan Roads', 'Town of Delmar', 'Town of Hebron', 'Town of Pittsville', 'Town of Sharptown', 'Town of Willards', 'Westside Mobile Home Park']"
450,21862,0.0,8,5.2631578947368425,5.0,58509,"[2, 4, 9, 7, 0, 4, 0, 6, 11, 3, 7, 8, 5, 4, 2, 1, 9, 8, 10]","['Bayside Village', 'Bb Apartments (prev Woc Village Apartments)', 'Briddletown Distribution System', 'City of Pocomoke City', nan, 'Delmarva Mobile Home Park', nan, 'Mystic Harbour', 'Nantucket Point(distribution-delaware)', 'Newark', 'Ocean Pines', 'Riddle Farm', 'Riverview Mobile Home Park', 'St. Martins By The Bay', 'Sunset Lakes Mobile Home Park', 'Tom All Apartments', 'Town of Berlin', 'Town of Ocean City', 'Town of Snow Hill']"
451,21863,61019.0,8,5.2631578947368425,5.0,58509,"[2, 4, 9, 7, 0, 4, 0, 6, 11, 3, 7, 8, 5, 4, 2, 1, 9, 8, 10]","['Bayside Village', 'Bb Apartments (prev Woc Village Apartments)', 'Briddletown Distribution System', 'City of Pocomoke City', nan, 'Delmarva Mobile Home Park', nan, 'Mystic Harbour', 'Nantucket Point(distribution-delaware)', 'Newark', 'Ocean Pines', 'Riddle Farm', 'Riverview Mobile Home Park', 'St. Martins By The Bay', 'Sunset Lakes Mobile Home Park', 'Tom All Apartments', 'Town of Berlin', 'Town of Ocean City', 'Town of Snow Hill']"
452,21864,63250.0,8,5.2631578947368425,5.0,58509,"[2, 4, 9, 7, 0, 4, 0, 6, 11, 3, 7, 8, 5, 4, 2, 1, 9, 8, 10]","['Bayside Village', 'Bb Apartments (prev Woc Village Apartments)', 'Briddletown Distribution System', 'City of Pocomoke City', nan, 'Delmarva Mobile Home Park', nan, 'Mystic Harbour', 'Nantucket Point(distribution-delaware)', 'Newark', 'Ocean Pines', 'Riddle Farm', 'Riverview Mobile Home Park', 'St. Martins By The Bay', 'Sunset Lakes Mobile Home Park', 'Tom All Apartments', 'Town of Berlin', 'Town of Ocean City', 'Town of Snow Hill']"
453,21865,110278.0,8,3.857142857142857,4.0,46725,"[3, 1, 5, 8, 3, 4, 2, 4, 3, 2, 1, 1, 4, 4, 2, 7, 6, 4, 9, 8, 0]","['Bennett Mobile Home Park', 'Boh-nak Mobile Home Park', 'City of Fruitland', 'City of Salisbury', 'Colonial Mill Estates Mobile Home Park', 'Country Village Mobile Home Park', 'Gateway Village Mobile Home Park', 'Harbour Light Estates Community', 'Hebron Woods Mobile Home Park', 'Naylor Mill Village Mobile Home Park', 'Oak Ridge Mobile Home Park', 'Oak Terrace Mobile Home Park LLC', 'Pine Tree Mobile Home Park', 'Steeplechase Waterworks', 'Sunset Heights - Plover & Swan Roads', 'Town of Delmar', 'Town of Hebron', 'Town of Pittsville', 'Town of Sharptown', 'Town of Willards', 'Westside Mobile Home Park']"
454,21866,73684.0,6,3.0,1.0,11185,"[5, 6, 7, 0, 2, 0, 0, 0, 10, 0]","['City of Crisfield', 'Eastern Correctional Institute', 'Eden Mobile Home Park', 'Ewell Waterworks Cooperative', 'Fairmount', 'Hill Waterworks Cooperative', 'Midtown Waterworks Cooperative', 'Rhodes Point South Waterworks', 'Town of Princess Anne', 'Tylerton Waterwork Cooperative']"
455,21867,0.0,6,3.0,1.0,11185,"[5, 6, 7, 0, 2, 0, 0, 0, 10, 0]","['City of Crisfield', 'Eastern Correctional Institute', 'Eden Mobile Home Park', 'Ewell Waterworks Cooperative', 'Fairmount', 'Hill Waterworks Cooperative', 'Midtown Waterworks Cooperative', 'Rhodes Point South Waterworks', 'Town of Princess Anne', 'Tylerton Waterwork Cooperative']"
456,21869,61071.0,4,4.0,4.0,19933,"[5, 5, 4, 2, 2, 4, 1, 5, 6, 6, 4]","['Bay Country Mobile Home Park', 'Bonnie Brook', 'City of Cambridge', 'Dorchester Country Estates Mobile Home Park', 'Heritage Mobile Home Park', 'Lodgecliffe Distribution System', 'Reliance Mobile Home Park', 'Town of East New Market', 'Town of Hurlock', 'Town of Secretary', 'Town of Vienna']"
457,21871,57857.0,6,3.0,1.0,11185,"[5, 6, 7, 0, 2, 0, 0, 0, 10, 0]","['City of Crisfield', 'Eastern Correctional Institute', 'Eden Mobile Home Park', 'Ewell Waterworks Cooperative', 'Fairmount', 'Hill Waterworks Cooperative', 'Midtown Waterworks Cooperative', 'Rhodes Point South Waterworks', 'Town of Princess Anne', 'Tylerton Waterwork Cooperative']"
458,21872,101276.0,8,5.2631578947368425,5.0,58509,"[2, 4, 9, 7, 0, 4, 0, 6, 11, 3, 7, 8, 5, 4, 2, 1, 9, 8, 10]","['Bayside Village', 'Bb Apartments (prev Woc Village Apartments)', 'Briddletown Distribution System', 'City of Pocomoke City', nan, 'Delmarva Mobile Home Park', nan, 'Mystic Harbour', 'Nantucket Point(distribution-delaware)', 'Newark', 'Ocean Pines', 'Riddle Farm', 'Riverview Mobile Home Park', 'St. Martins By The Bay', 'Sunset Lakes Mobile Home Park', 'Tom All Apartments', 'Town of Berlin', 'Town of Ocean City', 'Town of Snow Hill']"
459,21874,66447.0,8,3.857142857142857,4.0,46725,"[3, 1, 5, 8, 3, 4, 2, 4, 3, 2, 1, 1, 4, 4, 2, 7, 6, 4, 9, 8, 0]","['Bennett Mobile Home Park', 'Boh-nak Mobile Home Park', 'City of Fruitland', 'City of Salisbury', 'Colonial Mill Estates Mobile Home Park', 'Country Village Mobile Home Park', 'Gateway Village Mobile Home Park', 'Harbour Light Estates Community', 'Hebron Woods Mobile Home Park', 'Naylor Mill Village Mobile Home Park', 'Oak Ridge Mobile Home Park', 'Oak Terrace Mobile Home Park LLC', 'Pine Tree Mobile Home Park', 'Steeplechase Waterworks', 'Sunset Heights - Plover & Swan Roads', 'Town of Delmar', 'Town of Hebron', 'Town of Pittsville', 'Town of Sharptown', 'Town of Willards', 'Westside Mobile Home Park']"
460,21875,65294.0,8,3.857142857142857,4.0,46725,"[3, 1, 5, 8, 3, 4, 2, 4, 3, 2, 1, 1, 4, 4, 2, 7, 6, 4, 9, 8, 0]","['Bennett Mobile Home Park', 'Boh-nak Mobile Home Park', 'City of Fruitland', 'City of Salisbury', 'Colonial Mill Estates Mobile Home Park', 'Country Village Mobile Home Park', 'Gateway Village Mobile Home Park', 'Harbour Light Estates Community', 'Hebron Woods Mobile Home Park', 'Naylor Mill Village Mobile Home Park', 'Oak Ridge Mobile Home Park', 'Oak Terrace Mobile Home Park LLC', 'Pine Tree Mobile Home Park', 'Steeplechase Waterworks', 'Sunset Heights - Plover & Swan Roads', 'Town of Delmar', 'Town of Hebron', 'Town of Pittsville', 'Town of Sharptown', 'Town of Willards', 'Westside Mobile Home Park']"
461,21890,0.0,6,3.0,1.0,11185,"[5, 6, 7, 0, 2, 0, 0, 0, 10, 0]","['City of Crisfield', 'Eastern Correctional Institute', 'Eden Mobile Home Park', 'Ewell Waterworks Cooperative', 'Fairmount', 'Hill Waterworks Cooperative', 'Midtown Waterworks Cooperative', 'Rhodes Point South Waterworks', 'Town of Princess Anne', 'Tylerton Waterwork Cooperative']"
462,21901,92048.0,10,7.0,7.0,31338,"[10, 7, 6, 5, 7]","['Town of Elkton', 'Town of North East', 'Town of Perryville', 'Town of Rising Sun', 'Perry Point V.a. Medical Center']"
463,21902,0.0,10,7.0,7.0,31338,"[10, 7, 6, 5, 7]","['Town of Elkton', 'Town of North East', 'Town of Perryville', 'Town of Rising Sun', 'Perry Point V.a. Medical Center']"
464,21903,76016.0,10,7.0,7.0,31338,"[10, 7, 6, 5, 7]","['Town of Elkton', 'Town of North East', 'Town of Perryville', 'Town of Rising Sun', 'Perry Point V.a. Medical Center']"
465,21904,88657.0,10,7.0,7.0,31338,"[10, 7, 6, 5, 7]","['Town of Elkton', 'Town of North East', 'Town of Perryville', 'Town of Rising Sun', 'Perry Point V.a. Medical Center']"
466,21911,87303.0,10,7.0,7.0,31338,"[10, 7, 6, 5, 7]","['Town of Elkton', 'Town of North East', 'Town of Perryville', 'Town of Rising Sun', 'Perry Point V.a. Medical Center']"
467,21912,71995.0,10,7.0,7.0,31338,"[10, 7, 6, 5, 7]","['Town of Elkton', 'Town of North East', 'Town of Perryville', 'Town of Rising Sun', 'Perry Point V.a. Medical Center']"
468,21913,73750.0,10,7.0,7.0,31338,"[10, 7, 6, 5, 7]","['Town of Elkton', 'Town of North East', 'Town of Perryville', 'Town of Rising Sun', 'Perry Point V.a. Medical Center']"
469,21914,65417.0,10,7.0,7.0,31338,"[10, 7, 6, 5, 7]","['Town of Elkton', 'Town of North East', 'Town of Perryville', 'Town of Rising Sun', 'Perry Point V.a. Medical Center']"
470,21915,80293.0,10,7.0,7.0,31338,"[10, 7, 6, 5, 7]","['Town of Elkton', 'Town of North East', 'Town of Perryville', 'Town of Rising Sun', 'Perry Point V.a. Medical Center']"
471,21917,95430.0,10,7.0,7.0,31338,"[10, 7, 6, 5, 7]","['Town of Elkton', 'Town of North East', 'Town of Perryville', 'Town of Rising Sun', 'Perry Point V.a. Medical Center']"
472,21918,76394.0,10,7.0,7.0,31338,"[10, 7, 6, 5, 7]","['Town of Elkton', 'Town of North East', 'Town of Perryville', 'Town of Rising Sun', 'Perry Point V.a. Medical Center']"
473,21919,113688.0,10,7.0,7.0,31338,"[10, 7, 6, 5, 7]","['Town of Elkton', 'Town of North East', 'Town of Perryville', 'Town of Rising Sun', 'Perry Point V.a. Medical Center']"
474,21920,83833.0,10,7.0,7.0,31338,"[10, 7, 6, 5, 7]","['Town of Elkton', 'Town of North East', 'Town of Perryville', 'Town of Rising Sun', 'Perry Point V.a. Medical Center']"
475,21921,76214.0,10,7.0,7.0,31338,"[10, 7, 6, 5, 7]","['Town of Elkton', 'Town of North East', 'Town of Perryville', 'Town of Rising Sun', 'Perry Point V.a. Medical Center']"
476,21930,0.0,10,7.0,7.0,31338,"[10, 7, 6, 5, 7]","['Town of Elkton', 'Town of North East', 'Town of Perryville', 'Town of Rising Sun', 'Perry Point V.a. Medical Center']"
